chr	start	end	geneID	geneName
8	128150116	128150188	ENSG00000221261	MIR1208
8	128220504	128220803	ENSG00000201782	RN7SKP226
8	129748196	129786888	ENSG00000147697	GSDMC
8	129839593	130017129	ENSG00000153310	FAM49B
8	129868590	129868716	ENSG00000200075	RF00402
8	130008334	130008453	ENSG00000264653	MIR5194
8	130052104	130443660	ENSG00000153317	ASAP1
8	130069541	130069652	ENSG00000200304	RNU6-1255P
8	130162972	130163127	ENSG00000212342	RF00586
8	130780301	131042426	ENSG00000155897	ADCY8
8	131432776	131432869	ENSG00000252158	RF00139
8	131904088	132013642	ENSG00000132294	EFR3A
8	132061486	132111159	ENSG00000132297	HHLA1
8	132120858	132481019	ENSG00000184156	KCNQ3
8	132571953	132675617	ENSG00000129295	LRRC6
8	132685007	132760712	ENSG00000165071	TMEM71
8	132775358	132848807	ENSG00000129292	PHF20L1
8	132866958	133134903	ENSG00000042832	TG
8	133036724	133103054	ENSG00000155926	SLA
8	133046481	133046581	ENSG00000276961	MIR7848
8	133191039	133231690	ENSG00000104415	WISP1
8	133237171	133302022	ENSG00000104419	NDRG1
8	133454848	133571940	ENSG00000008513	ST3GAL1
8	133644598	133644725	ENSG00000212273	RF00561
8	134477788	134713049	ENSG00000066827	ZFAT
8	134800520	134800607	ENSG00000207582	MIR30B
8	134804876	134804945	ENSG00000199153	MIR30D
8	135457457	135656722	ENSG00000131773	KHDRBS3
8	135742343	135742495	ENSG00000199652	RNU1-35P
8	137105352	137105458	ENSG00000206678	RNU6-144P
8	138130023	138496822	ENSG00000147724	FAM135B
8	138588235	138914006	ENSG00000169436	COL22A1
8	139600838	139704109	ENSG00000169427	KCNK9
8	139727725	140458579	ENSG00000167632	TRAPPC9
8	140511298	140517137	ENSG00000104472	CHRAC1
8	140520156	140635619	ENSG00000123908	AGO2
8	140657900	141002216	ENSG00000169398	PTK2
8	140732564	140732653	ENSG00000254324	MIR151A
8	141117278	141195808	ENSG00000105339	DENND3
8	141207166	141308305	ENSG00000022567	SLC45A4
8	141356500	141367267	ENSG00000204882	GPR20
8	141391993	141432454	ENSG00000184489	PTP4A3
8	141433829	141507230	ENSG00000226807	MROH5
8	141514638	141518737	ENSG00000226490	AC138647.1
8	142212080	142403240	ENSG00000171045	TSNARE1
8	142247585	142247866	ENSG00000253602	RN7SL260P
8	142449430	142545009	ENSG00000181790	ADGRB1
8	142611044	142614472	ENSG00000198576	ARC
8	142657460	142681968	ENSG00000234616	JRK
8	142670308	142682724	ENSG00000167653	PSCA
8	142700111	142705127	ENSG00000160886	LY6K
8	142727203	142736927	ENSG00000130193	THEM6
8	142740944	142742411	ENSG00000126233	SLURP1
8	142750150	142752534	ENSG00000197353	LYPD2
8	142764338	142769844	ENSG00000283992	SLURP2
8	142771197	142777810	ENSG00000180155	LYNX1
8	142784880	142786592	ENSG00000167656	LY6D
8	142834247	142916506	ENSG00000104499	GML
8	142872356	142879846	ENSG00000160882	CYP11B1
8	143080457	143083001	ENSG00000261667	LY6L
8	143157914	143160711	ENSG00000176956	LY6H
8	143213193	143217170	ENSG00000277494	GPIHBP1
8	143267433	143276931	ENSG00000250571	GLI4
8	143289676	143298061	ENSG00000185730	ZNF696
8	143304384	143359979	ENSG00000184428	TOP1MT
8	143350172	143350278	ENSG00000212221	RNU6-220P
8	143368887	143384220	ENSG00000158106	RHPN1
8	143419182	143430406	ENSG00000182759	MAFA
8	143437655	143541453	ENSG00000014164	ZC3H3
8	143542110	143542398	ENSG00000275558	RN7SKP175
8	143553207	143563062	ENSG00000104518	GSDMD
8	143574785	143578649	ENSG00000147813	NAPRT
8	143579697	143599541	ENSG00000104529	EEF1D
8	143597835	143603224	ENSG00000179886	TIGD5
8	143603913	143609773	ENSG00000104524	PYCR3
8	143612618	143618048	ENSG00000104522	TSTA3
8	143684452	143713898	ENSG00000181135	ZNF707
8	143706694	143708109	ENSG00000255181	CCDC166
8	143716259	143722458	ENSG00000181085	MAPK15
8	143723933	143733801	ENSG00000180921	FAM83H
8	143733083	143733153	ENSG00000265660	MIR4664
8	143915147	143976734	ENSG00000178209	PLEC
8	143977153	144012772	ENSG00000178685	PARP10
8	143990058	143993415	ENSG00000178719	GRINA
8	144012414	144047085	ENSG00000186583	SPATC1
8	144051266	144063965	ENSG00000178814	OPLAH
8	144078626	144080647	ENSG00000178896	EXOSC4
8	144082590	144086216	ENSG00000197858	GPAA1
8	144095027	144097525	ENSG00000179091	CYC1
8	144098633	144108124	ENSG00000179526	SHARPIN
8	144104499	144107611	ENSG00000179632	MAF1
8	144137769	144140843	ENSG00000235173	HGH1
8	144148016	144261940	ENSG00000179832	MROH1
8	144262102	144291370	ENSG00000261236	BOP1
8	144266560	144268481	ENSG00000260428	SCX
8	144291591	144314722	ENSG00000185122	HSF1
8	144314584	144326910	ENSG00000185000	DGAT1
8	144330565	144336281	ENSG00000261678	SCRT1
8	144409742	144416895	ENSG00000147804	SLC39A4
8	144477969	144502121	ENSG00000160972	PPP1R16A
8	144502973	144507174	ENSG00000167701	GPT
8	144509074	144511213	ENSG00000167700	MFSD3
8	144511288	144517845	ENSG00000160957	RECQL4
8	144517992	144525178	ENSG00000160959	LRRC14
8	144522377	144527032	ENSG00000254402	LRRC24
8	144525733	144529132	ENSG00000213563	C8orf82
8	144529179	144605816	ENSG00000147799	ARHGAP39
8	144720907	144756417	ENSG00000198169	ZNF251
8	144773114	144787345	ENSG00000196378	ZNF34
8	144785298	144785588	ENSG00000244307	RN7SL395P
8	144789765	144792587	ENSG00000161016	RPL8
8	144827464	144847509	ENSG00000147789	ZNF7
8	144841042	144853736	ENSG00000170619	COMMD5
8	144876497	144902168	ENSG00000196150	ZNF250
8	144930358	144950888	ENSG00000170631	ZNF16
8	145052378	145066685	ENSG00000182307	C8orf33
9	214854	465259	ENSG00000107099	DOCK8
9	558826	558930	ENSG00000202172	RNU6-1327P
9	841690	969090	ENSG00000137090	DMRT1
9	976964	991731	ENSG00000064218	DMRT3
9	1001858	1001963	ENSG00000252991	RNU6-1073P
9	1049858	1057552	ENSG00000173253	DMRT2
9	1980290	2193624	ENSG00000080503	SMARCA2
9	2162763	2162953	ENSG00000222973	RNU2-25P
9	2228961	2229241	ENSG00000264615	RN7SL592P
9	2621834	2660053	ENSG00000147852	VLDLR
9	2717502	2730037	ENSG00000168263	KCNV2
9	2720469	2844241	ENSG00000080608	PUM3
9	3218297	3526004	ENSG00000080298	RFX3
9	3824127	4348392	ENSG00000107249	GLIS3
9	4386410	4386556	ENSG00000200941	RNU6-694P
9	4490444	4587469	ENSG00000106688	SLC1A1
9	4553386	4666674	ENSG00000106686	SPATA6L
9	4662315	4665258	ENSG00000205808	PLPP6
9	4679559	4708398	ENSG00000106993	CDC37L1
9	4709559	4742043	ENSG00000147853	AK3
9	4792869	4885917	ENSG00000120158	RCL1
9	4850297	4850375	ENSG00000199065	MIR101-2
9	4984390	5128183	ENSG00000096968	JAK2
9	5123880	5185668	ENSG00000120210	INSL6
9	5231419	5235304	ENSG00000120211	INSL4
9	5299868	5304969	ENSG00000107014	RLN2
9	5334969	5339873	ENSG00000107018	RLN1
9	5357973	5437878	ENSG00000107020	PLGRKT
9	5450503	5470566	ENSG00000120217	CD274
9	5510570	5571254	ENSG00000197646	PDCD1LG2
9	5629025	5776557	ENSG00000107036	RIC1
9	5765076	5833117	ENSG00000099219	ERMP1
9	5881596	6007901	ENSG00000183354	KIAA2026
9	5890802	5910606	ENSG00000120215	MLANA
9	6007826	6007904	ENSG00000263575	MIR4665
9	6215786	6257983	ENSG00000137033	IL33
9	6328375	6331900	ENSG00000170777	TPD52L3
9	6413151	6507054	ENSG00000147854	UHRF2
9	6532464	6645783	ENSG00000178445	GLDC
9	6661651	6661942	ENSG00000266863	RN7SL123P
9	6720863	7175648	ENSG00000107077	KDM4C
9	7796490	7888380	ENSG00000137038	DMAC1
9	8314246	10612723	ENSG00000153707	PTPRD
9	8797135	8797194	ENSG00000239102	RNU7-185P
9	12300266	12300451	ENSG00000222581	RNU2-47P
9	12685439	12710290	ENSG00000107165	TYRP1
9	12764761	12765055	ENSG00000243115	RN7SL849P
9	12775021	12822131	ENSG00000153714	LURAP1L
9	12885321	12885417	ENSG00000222658	RF00019
9	13105704	13279590	ENSG00000107186	MPDZ
9	14081843	14398983	ENSG00000147862	NFIB
9	14611071	14693471	ENSG00000175893	ZDHHC21
9	14719724	14722717	ENSG00000147869	CER1
9	14734666	14910995	ENSG00000164946	FREM1
9	14850429	14850535	ENSG00000199814	RNU6-1260P
9	15143289	15143386	ENSG00000251960	RNU6-559P
9	15163622	15307360	ENSG00000155158	TTC39B
9	15422704	15465953	ENSG00000164975	SNAPC3
9	15431899	15432006	ENSG00000251834	RNU6-319P
9	15464066	15511019	ENSG00000164985	PSIP1
9	15525782	15526081	ENSG00000240613	RN7SL98P
9	15544188	15544294	ENSG00000207433	RNU6-246P
9	15553086	16061663	ENSG00000164989	CCDC171
9	16203935	16410990	ENSG00000205549	C9orf92
9	16409503	16870843	ENSG00000173068	BNC2
9	17053901	17054204	ENSG00000241152	RN7SL720P
9	17134982	17503923	ENSG00000044459	CNTLN
9	17579082	17797129	ENSG00000107295	SH3GL2
9	17906563	18910950	ENSG00000178031	ADAMTSL1
9	18573306	18573379	ENSG00000264638	MIR3152
9	18651147	18651450	ENSG00000252960	RN7SKP258
9	18858906	19049358	ENSG00000155875	SAXO1
9	19049395	19050983	ENSG00000155876	RRAGA
9	19053143	19103119	ENSG00000147874	HAUS6
9	19063656	19063786	ENSG00000251733	SCARNA8
9	19073843	19073946	ENSG00000252943	RNU6-264P
9	19089593	19089688	ENSG00000201118	RF00019
9	19108375	19149290	ENSG00000147872	PLIN2
9	19230435	19373545	ENSG00000137145	DENND4C
9	19375715	19380254	ENSG00000137154	RPS6
9	19409059	19452020	ENSG00000177076	ACER2
9	19507452	19786928	ENSG00000155886	SLC24A2
9	20341665	20622543	ENSG00000171843	MLLT3
9	20418321	20418427	ENSG00000222202	RNU4-26P
9	20502265	20502342	ENSG00000264941	MIR4474
9	20658309	20995955	ENSG00000188352	FOCAD
9	20716105	20716188	ENSG00000207609	MIR491
9	20786927	20787055	ENSG00000202189	SNORA30B
9	20999515	21031636	ENSG00000188921	HACD4
9	21077105	21077963	ENSG00000171855	IFNB1
9	21140214	21142145	ENSG00000177047	IFNW1
9	21160235	21160336	ENSG00000199635	RF00019
9	21165637	21166660	ENSG00000137080	IFNA21
9	21227243	21228222	ENSG00000234829	IFNA17
9	21239002	21239991	ENSG00000228083	IFNA14
9	21304326	21305312	ENSG00000147873	IFNA5
9	21329671	21335380	ENSG00000198642	KLHL9
9	21349835	21351378	ENSG00000120235	IFNA6
9	21384254	21385388	ENSG00000188379	IFNA2
9	21409147	21410185	ENSG00000120242	IFNA8
9	21480839	21482313	ENSG00000184995	IFNE
9	21512115	21512185	ENSG00000199177	MIR31
9	21699314	21699596	ENSG00000244230	RN7SL151P
9	21802543	21937651	ENSG00000099810	MTAP
9	22002903	22009363	ENSG00000147883	CDKN2B
9	22117665	22117814	ENSG00000277653	RF01909
9	22446841	22455740	ENSG00000176399	DMRTA1
9	23690104	23826337	ENSG00000107105	ELAVL2
9	24542952	24545946	ENSG00000205442	IZUMO3
9	24905469	24905735	ENSG00000223088	RMRPP5
9	25088811	25089151	ENSG00000222693	RN7SKP120
9	25676389	25678440	ENSG00000198680	TUSC1
9	26796173	26796304	ENSG00000252580	RF00322
9	26840685	26892804	ENSG00000120159	CAAP1
9	26895678	26895970	ENSG00000240306	RN7SL100P
9	26904083	26947463	ENSG00000137055	PLAA
9	26947039	27062930	ENSG00000096872	IFT74
9	26993136	27005693	ENSG00000184434	LRRC19
9	27109141	27230175	ENSG00000120156	TEK
9	27284659	27297139	ENSG00000120160	EQTN
9	27325209	27529781	ENSG00000120162	MOB3B
9	27524314	27526498	ENSG00000147896	IFNK
9	27546545	27573866	ENSG00000147894	C9orf72
9	27948078	28670286	ENSG00000174482	LINGO2
9	28863626	28863706	ENSG00000215966	MIR876
9	28888879	28888955	ENSG00000215939	MIR873
9	32384603	32454769	ENSG00000122729	ACO1
9	32455705	32526324	ENSG00000107201	DDX58
9	32540544	32552553	ENSG00000197579	TOPORS
9	32552999	32573184	ENSG00000165264	NDUFB6
9	32629454	32635669	ENSG00000122728	TAF1L
9	32783499	32787399	ENSG00000188133	TMEM215
9	32820261	32820350	ENSG00000272113	RF00019
9	32972606	33025168	ENSG00000137074	APTX
9	33041764	33076659	ENSG00000122692	SMU1
9	33104082	33167356	ENSG00000086062	B4GALT1
9	33247820	33264720	ENSG00000107262	BAG1
9	33264879	33282069	ENSG00000086065	CHMP5
9	33290511	33371157	ENSG00000086102	NFX1
9	33352788	33352874	ENSG00000200544	RF00019
9	33383179	33402682	ENSG00000165269	AQP7
9	33441154	33447633	ENSG00000165272	AQP3
9	33461441	33473930	ENSG00000165271	NOL6
9	33467869	33467935	ENSG00000275651	MIR6851
9	33750466	33799231	ENSG00000010438	PRSS3
9	33817567	33920404	ENSG00000107341	UBE2R2
9	33830978	33831078	ENSG00000200834	RF00019
9	33868540	33868665	ENSG00000251748	RNU4ATAC11P
9	33921693	34048949	ENSG00000137073	UBAP2
9	33934296	33934376	ENSG00000238300	SNORD121B
9	33952769	33952850	ENSG00000238886	SNORD121A
9	34049966	34050244	ENSG00000222259	RN7SKP114
9	34086387	34127399	ENSG00000198876	DCAF12
9	34179005	34252523	ENSG00000165006	UBAP1
9	34252381	34311371	ENSG00000186638	KIF24
9	34282528	34282670	ENSG00000222426	RNU2-50P
9	34329506	34343713	ENSG00000164978	NUDT2
9	34366670	34376853	ENSG00000164976	MYORG
9	34379019	34397832	ENSG00000164972	C9orf24
9	34389943	34390051	ENSG00000207032	RF00019
9	34398184	34458570	ENSG00000164970	FAM219A
9	34457414	34520989	ENSG00000122735	DNAI1
9	34478622	34478905	ENSG00000251697	RN7SKP24
9	34521040	34523041	ENSG00000168913	ENHO
9	34551432	34590140	ENSG00000122756	CNTFR
9	34610486	34612104	ENSG00000164967	RPP25L
9	34621379	34628107	ENSG00000205143	ARID3C
9	34634722	34637809	ENSG00000147955	SIGMAR1
9	34661880	34664048	ENSG00000213927	CCL27
9	34664163	34666112	ENSG00000187186	AL162231.1
9	34689567	34691277	ENSG00000172724	CCL19
9	34709005	34710124	ENSG00000137077	CCL21
9	34889064	34895778	ENSG00000187791	FAM205C
9	34957608	34982544	ENSG00000122733	PHF24
9	34989641	34998900	ENSG00000137094	DNAJB5
9	35041095	35045991	ENSG00000174038	C9orf131
9	35049271	35049563	ENSG00000241568	RN7SL338P
9	35056064	35073249	ENSG00000165280	VCP
9	35073835	35080016	ENSG00000221829	FANCG
9	35088688	35096601	ENSG00000165282	PIGO
9	35099776	35103195	ENSG00000165283	STOML2
9	35104112	35116341	ENSG00000005238	FAM214B
9	35490127	35561898	ENSG00000198853	RUSC2
9	35561831	35563899	ENSG00000215187	FAM166B
9	35605305	35610041	ENSG00000107140	TESK1
9	35608094	35608159	ENSG00000263892	MIR4667
9	35609533	35646810	ENSG00000137101	CD72
9	35649295	35650950	ENSG00000137078	SIT1
9	35657754	35658017	ENSG00000277027	RMRP
9	35658290	35661511	ENSG00000159884	CCDC107
9	35658875	35675866	ENSG00000137135	ARHGEF39
9	35671776	35672044	ENSG00000243136	RN7SL22P
9	35673856	35681159	ENSG00000107159	CA9
9	35681992	35690121	ENSG00000198467	TPM2
9	35696948	35732395	ENSG00000137076	TLN1
9	35710676	35710741	ENSG00000284195	MIR6852
9	35732335	35737004	ENSG00000107175	CREB3
9	35736866	35749228	ENSG00000070610	GBA2
9	35749287	35758575	ENSG00000107185	RGP1
9	35752990	35756613	ENSG00000215183	MSMP
9	35792154	35809732	ENSG00000159899	NPR2
9	35808045	35812272	ENSG00000137098	SPAG8
9	35812960	35815354	ENSG00000137133	HINT2
9	35814451	35865518	ENSG00000137103	TMEM8B
9	35816391	35828747	ENSG00000204930	FAM221B
9	35869263	35870601	ENSG00000168828	OR13J1
9	35906192	35907141	ENSG00000196196	HRCT1
9	35909483	35937153	ENSG00000235387	SPAAR
9	36036433	36124451	ENSG00000122707	RECK
9	36072686	36072762	ENSG00000276730	RF02275
9	36136536	36163913	ENSG00000122694	GLIPR2
9	36169394	36171334	ENSG00000185972	CCIN
9	36190856	36304781	ENSG00000122705	CLTA
9	36214441	36277056	ENSG00000159921	GNE
9	36267783	36267922	ENSG00000222760	RNU4-53P
9	36336396	36487548	ENSG00000137075	RNF38
9	36572862	36677683	ENSG00000165304	MELK
9	36823539	36823599	ENSG00000266255	MIR4475
9	36833275	37034185	ENSG00000196092	PAX5
9	37120539	37358149	ENSG00000147905	ZCCHC7
9	37160137	37160237	ENSG00000200502	RF00019
9	37322259	37322371	ENSG00000206784	RF00019
9	37438114	37465399	ENSG00000168795	ZBTB5
9	37485935	37503697	ENSG00000137054	POLR1E
9	37510892	37576349	ENSG00000147912	FBXO10
9	37582646	37592642	ENSG00000175768	TOMM5
9	37651000	37746904	ENSG00000070601	FRMPD1
9	37661747	37662049	ENSG00000201287	RN7SKP171
9	37753803	37778972	ENSG00000165275	TRMT10B
9	37766978	37801437	ENSG00000107371	EXOSC3
9	37800502	37867666	ENSG00000122741	DCAF10
9	37879400	37904353	ENSG00000122696	SLC25A51
9	37919134	38069211	ENSG00000107338	SHB
9	38147428	38147561	ENSG00000200026	RF00096
9	38392664	38398661	ENSG00000137124	ALDH1B1
9	38408994	38424447	ENSG00000137142	IGFBPL1
9	38680006	38680104	ENSG00000252725	RNU6-765P
9	38694263	38720428	ENSG00000283329	FAM240B
9	42183659	42189882	ENSG00000185775	SPATA31A6
9	66856426	66932141	ENSG00000274349	ZNF658
9	68536580	68540867	ENSG00000181778	TMEM252
9	68705414	69009176	ENSG00000107242	PIP5K1B
9	68935873	68935979	ENSG00000207000	RNU6-820P
9	69012529	69014113	ENSG00000165059	PRKACG
9	69035259	69120427	ENSG00000165060	FXN
9	69324567	69392558	ENSG00000135063	FAM189A2
9	69427530	69672306	ENSG00000107282	APBA1
9	69709522	69759959	ENSG00000188647	PTAR1
9	69820793	69906232	ENSG00000204711	C9orf135
9	69884363	69884654	ENSG00000241174	RN7SL570P
9	70043581	70226970	ENSG00000165072	MAMDC2
9	70188571	70188750	ENSG00000222465	RNU2-5P
9	70311607	70311701	ENSG00000239180	RF00019
9	70384597	70414624	ENSG00000119138	KLF9
9	70529063	71446904	ENSG00000083067	TRPM3
9	70579163	70579461	ENSG00000272232	RN7SL726P
9	70809975	70810084	ENSG00000207935	MIR204
9	71683366	71816690	ENSG00000135048	CEMIP2
9	71862452	71910931	ENSG00000107362	ABHD17B
9	71902455	71902550	ENSG00000200922	RF00019
9	72051376	72072721	ENSG00000204669	C9orf57
9	72114595	72257193	ENSG00000119125	GDA
9	72351425	72365235	ENSG00000107372	ZFAND5
9	72521608	72838230	ENSG00000165091	TMC1
9	72900662	73080442	ENSG00000165092	ALDH1A1
9	73151757	73170393	ENSG00000135046	ANXA1
9	74497365	74693177	ENSG00000198963	RORB
9	74722495	74888094	ENSG00000119121	TRPM6
9	74799895	74800222	ENSG00000202217	RN7SKP47
9	74857675	74857781	ENSG00000252758	RNU6-445P
9	74946581	74952886	ENSG00000135045	C9orf40
9	74981020	75028423	ENSG00000156017	CARNMT1
9	75016681	75016848	ENSG00000278040	RF02271
9	75060573	75088217	ENSG00000106733	NMRK1
9	75088543	75147265	ENSG00000134996	OSTF1
9	75181520	75181621	ENSG00000200041	RF00019
9	75198071	75198177	ENSG00000212316	RNU6-1228P
9	75890644	76362339	ENSG00000099139	PCSK5
9	76385517	76394517	ENSG00000135002	RFK
9	76419850	76651203	ENSG00000187210	GCNT1
9	76611376	76906087	ENSG00000106772	PRUNE2
9	77019655	77020953	ENSG00000204612	FOXB2
9	77177353	77421541	ENSG00000197969	VPS13A
9	77423079	77648307	ENSG00000156049	GNA14
9	77635203	77635309	ENSG00000201711	RNU6-1303P
9	77716087	78031458	ENSG00000156052	GNAQ
9	78165465	78165778	ENSG00000222452	RN7SKP59
9	78236062	78279690	ENSG00000148019	CEP78
9	78297143	78330093	ENSG00000135069	PSAT1
9	79571773	79726882	ENSG00000106829	TLE4
9	81583683	81689305	ENSG00000196781	TLE1
9	81725243	81725349	ENSG00000207206	RNU6-1035P
9	81888918	81888985	ENSG00000200969	RF00189
9	82979585	83063177	ENSG00000165105	RASEF
9	83200940	83201228	ENSG00000251776	RN7SKP242
9	83242990	83538546	ENSG00000172159	FRMD3
9	83596444	83596584	ENSG00000199483	RNU4-15P
9	83659963	83708203	ENSG00000135018	UBQLN1
9	83739421	83829516	ENSG00000165113	GKAP1
9	83938311	83956986	ENSG00000165118	C9orf64
9	83968083	83980616	ENSG00000165119	HNRNPK
9	83969748	83969857	ENSG00000284179	MIR7-1
9	83980711	84004074	ENSG00000178966	RMI1
9	83992932	83993033	ENSG00000202523	RF00019
9	84275457	84340683	ENSG00000197506	SLC28A3
9	84668551	85027070	ENSG00000148053	NTRK2
9	85546539	85742029	ENSG00000135049	AGTPBP1
9	85941146	86022298	ENSG00000135040	NAA35
9	86026146	86100173	ENSG00000135052	GOLM1
9	86258358	86258646	ENSG00000223012	RN7SKP264
9	86287733	86354454	ENSG00000083223	TUT7
9	86422938	86423128	ENSG00000222293	RNU2-36P
9	86944363	86947189	ENSG00000180447	GAS1
9	87260450	87260585	ENSG00000212421	RF00568
9	87497228	87708633	ENSG00000196730	DAPK1
9	87725519	87731393	ENSG00000135047	CTSL
9	87882826	87888899	ENSG00000177992	SPATA31E1
9	87956214	87956883	ENSG00000283205	AL353572.3
9	87966441	87974753	ENSG00000156345	CDK20
9	87998229	87998335	ENSG00000271923	RNU6-86P
9	88388419	88478694	ENSG00000106723	SPIN1
9	88534033	88584274	ENSG00000130045	NXNL2
9	88745836	88745905	ENSG00000265873	MIR4289
9	88990863	89005010	ENSG00000213694	S1PR3
9	89005771	89178767	ENSG00000148082	SHC3
9	89318506	89359662	ENSG00000187742	SECISBP2
9	89360787	89498130	ENSG00000187764	SEMA4D
9	89605013	89606555	ENSG00000130222	GADD45G
9	90609832	90643105	ENSG00000165023	DIRAS2
9	90801787	90898549	ENSG00000165025	SYK
9	91213815	91361913	ENSG00000148090	AUH
9	91409045	91423862	ENSG00000165030	NFIL3
9	91563091	91950162	ENSG00000169071	ROR2
9	92000087	92115384	ENSG00000090054	SPTLC1
9	92210207	92293756	ENSG00000196305	IARS
9	92292461	92292593	ENSG00000239183	SNORA84
9	92297358	92325636	ENSG00000198000	NOL8
9	92383967	92404696	ENSG00000106809	OGN
9	92414245	92424461	ENSG00000127083	OMD
9	92456205	92482506	ENSG00000106819	ASPN
9	92493554	92536655	ENSG00000106823	ECM2
9	92527984	92528058	ENSG00000264158	MIR4670
9	92613184	92670265	ENSG00000127080	IPPK
9	92711363	92764812	ENSG00000185963	BICD2
9	92820977	92821079	ENSG00000252772	RNU6-714P
9	92845031	92878038	ENSG00000127081	ZNF484
9	92947451	93036236	ENSG00000127084	FGD3
9	93058688	93085138	ENSG00000157303	SUSD3
9	93121489	93134288	ENSG00000131669	NINJ1
9	93184916	93320572	ENSG00000165238	WNK2
9	93318199	93346414	ENSG00000204352	C9orf129
9	93431441	93453592	ENSG00000188938	FAM120AOS
9	93451722	93566107	ENSG00000048828	FAM120A
9	93576407	93679587	ENSG00000197724	PHF2
9	93819357	93819421	ENSG00000265347	MIR4291
9	93951622	93955372	ENSG00000131668	BARX1
9	94030794	94109856	ENSG00000158079	PTPDC1
9	94175957	94176036	ENSG00000199165	MIRLET7A1
9	94176347	94176433	ENSG00000199072	MIRLET7F1
9	94178834	94178920	ENSG00000199133	MIRLET7D
9	94259311	94301454	ENSG00000175787	ZNF169
9	94374551	94461042	ENSG00000148110	MFSD14B
9	94558720	94593793	ENSG00000130957	FBP2
9	94603133	94640249	ENSG00000165140	FBP1
9	94726701	95087218	ENSG00000148120	C9orf3
9	95085208	95085304	ENSG00000207563	MIR23B
9	95085445	95085541	ENSG00000207864	MIR27B
9	95086014	95086094	ENSG00000207617	MIR3074
9	95099054	95426796	ENSG00000158169	FANCC
9	95442980	95517057	ENSG00000185920	PTCH1
9	95875701	96014571	ENSG00000182150	ERCC6L2
9	96103079	96103174	ENSG00000201938	RF00019
9	96235306	96302176	ENSG00000130948	HSD17B3
9	96256216	96256319	ENSG00000207276	RNU6-1160P
9	96313444	96383710	ENSG00000130958	SLC35D2
9	96385941	96418329	ENSG00000165244	ZNF367
9	96450201	96491336	ENSG00000130956	HABP4
9	96490241	96619830	ENSG00000081377	CDC14B
9	96639577	96655303	ENSG00000158122	PRXL2C
9	96755865	96778129	ENSG00000081386	ZNF510
9	96816472	96875623	ENSG00000196597	ZNF782
9	96887373	97013708	ENSG00000196312	MFSD14C
9	97192923	97193025	ENSG00000252721	RNU6-798P
9	97307304	97378524	ENSG00000197816	CCDC180
9	97363554	97363681	ENSG00000221269	MIR1302-8
9	97411950	97496125	ENSG00000196116	TDRD7
9	97501180	97601748	ENSG00000136842	TMOD1
9	97600080	97633575	ENSG00000136925	TSTD2
9	97633626	97673748	ENSG00000136937	NCBP1
9	97674909	97697357	ENSG00000136936	XPA
9	97853254	97856715	ENSG00000178919	FOXE1
9	97904489	97922570	ENSG00000136932	TRMO
9	97915690	97915796	ENSG00000201830	RF00019
9	97926791	97944856	ENSG00000136929	HEMGN
9	97983361	98015943	ENSG00000136938	ANP32B
9	98032230	98032335	ENSG00000212521	RNU6-918P
9	98056739	98083075	ENSG00000095380	NANS
9	98069275	98119212	ENSG00000106785	TRIM14
9	98120975	98192640	ENSG00000106789	CORO2A
9	98198999	98255721	ENSG00000095383	TBC1D2
9	98288082	98709197	ENSG00000136928	GABBR2
9	98731329	98796965	ENSG00000165138	ANKS6
9	98807699	98850081	ENSG00000119514	GALNT12
9	98943179	99070792	ENSG00000204291	COL15A1
9	99104038	99154192	ENSG00000106799	TGFBR1
9	99185587	99185866	ENSG00000240235	RN7SL794P
9	99216426	99221956	ENSG00000119523	ALG2
9	99222064	99230615	ENSG00000106803	SEC61B
9	99284022	99284373	ENSG00000222337	RN7SKP225
9	99357827	99357957	ENSG00000277828	AL137067.2
9	99821855	99866891	ENSG00000119508	NR4A3
9	99906633	99970341	ENSG00000136874	STX17
9	99979179	100099040	ENSG00000023318	ERP44
9	100099256	100301000	ENSG00000119509	INVS
9	100102559	100102839	ENSG00000239908	RN7SL75P
9	100302077	100352939	ENSG00000136891	TEX10
9	100578079	100587906	ENSG00000170681	CAVIN4
9	100581079	100581379	ENSG00000200966	RN7SKP87
9	101028709	101325135	ENSG00000148123	PLPPR1
9	101360417	101383519	ENSG00000136881	BAAT
9	101387633	101398614	ENSG00000136897	MRPL50
9	101398873	101410660	ENSG00000136870	ZNF189
9	101420578	101449664	ENSG00000136872	ALDOB
9	101473171	101533537	ENSG00000165152	TMEM246
9	101533851	101563344	ENSG00000155827	RNF20
9	101569353	101738580	ENSG00000198785	GRIN3A
9	102256604	102256710	ENSG00000238882	RNU6-329P
9	102995311	103018488	ENSG00000155833	CYLC2
9	104094260	104141417	ENSG00000136824	SMC2
9	104504263	104505222	ENSG00000186881	OR13F1
9	104535749	104536856	ENSG00000204246	OR13C3
9	104569168	104570130	ENSG00000186943	OR13C8
9	104598457	104599413	ENSG00000277556	OR13C5
9	104604671	104605627	ENSG00000276119	OR13C2
9	104694379	104695485	ENSG00000179055	OR13D1
9	104747688	104760122	ENSG00000136783	NIPSNAP3A
9	104764157	104777457	ENSG00000165028	NIPSNAP3B
9	104781002	104928237	ENSG00000165029	ABCA1
9	105096756	105097061	ENSG00000201583	RN7SKP191
9	105244622	105439171	ENSG00000070214	SLC44A1
9	105558130	105641118	ENSG00000106692	FKTN
